0,4.97967,7.67525,5.05434,8.06049,13.0481,10.2996,11.112,13.3898,8.5606,8.77628,0
4.97967,0,9.02228,2.52967,4.03881,18.0278,15.2793,8.90587,8.41016,6.3545,10.9824,4.97967
7.67525,9.02228,0,6.49261,4.98347,20.7233,17.9748,17.9282,6.01469,15.3768,1.96011,7.67525
5.05434,2.52967,6.49261,0,3.00615,18.1024,15.3539,11.4355,8.33549,8.88416,8.45272,5.05434
8.06049,4.03881,4.98347,3.00615,0,21.1086,18.3601,12.9447,5.32934,10.3933,6.94358,8.06049
13.0481,18.0278,20.7233,18.1024,21.1086,0,2.74849,18.13,26.4379,15.5786,21.0338,13.0481
10.2996,15.2793,17.9748,15.3539,18.3601,2.74849,0,19.5655,23.6894,17.0141,18.2853,10.2996
11.112,8.90587,17.9282,11.4355,12.9447,18.13,19.5655,0,11.9135,3.65115,19.8883,11.112
13.3898,8.41016,6.01469,8.33549,5.32934,26.4379,23.6894,11.9135,0,13.7879,7.9748,13.3898
8.5606,6.3545,15.3768,8.88416,10.3933,15.5786,17.0141,3.65115,13.7879,0,17.3369,8.5606
8.77628,10.9824,1.96011,8.45272,6.94358,21.0338,18.2853,19.8883,7.9748,17.3369,0,8.77628
0,0,0,0,0,0,0,0,0,0,0,0
