0,6.07009,17.5788,9.58208,9.28774,14.9277,14.464,18.2526,22.3918,18.7103,24.2479,0
6.07009,0,18.8279,11.3243,6.70193,11.4545,11.6196,12.7586,16.3852,15.6531,22.0512,6.07009
17.5788,18.8279,0,8.01718,13.0139,13.3063,11.7306,20.9599,27.294,12.7465,12.714,17.5788
9.58208,11.3243,8.01718,0,7.02778,10.5903,9.25493,17.3171,23.2104,12.6921,16.4007,9.58208
9.28774,6.70193,13.0139,7.02778,0,5.64576,5.26216,10.6308,16.2619,9.49944,15.5205,9.28774
14.9277,11.4545,13.3063,10.5903,5.64576,0,1.588,7.65358,13.991,4.22906,10.8978,14.9277
14.464,11.6196,11.7306,9.25493,5.26216,1.588,0,9.23225,15.5634,4.24934,10.4382,14.464
18.2526,12.7586,20.9599,17.3171,10.6308,7.65358,9.23225,0,6.34448,9.76141,15.9645,18.2526
22.3918,16.3852,27.294,23.2104,16.2619,13.991,15.5634,6.34448,0,15.8523,21.5399,22.3918
18.7103,15.6531,12.7465,12.6921,9.49944,4.22906,4.24934,9.76141,15.8523,0,6.78986,18.7103
24.2479,22.0512,12.714,16.4007,15.5205,10.8978,10.4382,15.9645,21.5399,6.78986,0,24.2479
0,0,0,0,0,0,0,0,0,0,0,0
