0,9.80573,4.28315,5.17182,8.36572,17.4919,10.034,13.2826,15.8439,12.8141,4.82994,0
9.80573,0,8.08753,7.05252,11.3708,14.3544,6.89652,16.42,25.6497,22.6199,12.7709,9.80573
4.28315,8.08753,0,8.1982,12.5165,13.2087,5.75084,17.5657,17.5621,14.5324,9.11309,4.28315
5.17182,7.05252,8.1982,0,4.31826,21.4069,13.949,11.018,21.0157,17.986,8.137,5.17182
8.36572,11.3708,12.5165,4.31826,0,25.7252,18.2673,14.2119,24.2096,21.1799,11.3309,8.36572
17.4919,14.3544,13.2087,21.4069,25.7252,0,7.45787,30.7744,21.2549,24.1346,22.3218,17.4919
10.034,6.89652,5.75084,13.949,18.2673,7.45787,0,23.3166,19.1232,16.6768,14.8639,10.034
13.2826,16.42,17.5657,11.018,14.2119,30.7744,23.3166,0,9.99779,6.96802,8.45262,13.2826
15.8439,25.6497,17.5621,21.0157,24.2096,21.2549,19.1232,9.99779,0,3.02977,12.8787,15.8439
12.8141,22.6199,14.5324,17.986,21.1799,24.1346,16.6768,6.96802,3.02977,0,9.84897,12.8141
4.82994,12.7709,9.11309,8.137,11.3309,22.3218,14.8639,8.45262,12.8787,9.84897,0,4.82994
0,0,0,0,0,0,0,0,0,0,0,0
