0,30.8316,24.9046,33.5273,47.1669,34.0562,40.327,64.5889,63.9919,91.293,93.1452,0
30.8316,0,55.2359,58.2408,54.4989,41.3882,47.659,33.7573,71.3239,98.625,100.477,30.8316
24.9046,55.2359,0,8.62277,26.4111,51.714,38.4421,88.9932,86.946,66.3884,68.2407,24.9046
33.5273,58.2408,8.62277,0,29.416,54.7189,41.4469,91.998,89.9509,57.7656,59.6179,33.5273
47.1669,54.4989,26.4111,29.416,0,25.3029,12.0309,62.5821,60.5349,44.1261,45.9783,47.1669
34.0562,41.3882,51.714,54.7189,25.3029,0,13.272,37.2791,35.232,57.2367,59.089,34.0562
40.327,47.659,38.4421,41.4469,12.0309,13.272,0,50.5511,48.504,50.9659,52.8182,40.327
64.5889,33.7573,88.9932,91.998,62.5821,37.2791,50.5511,0,41.4985,68.7996,70.6518,64.5889
63.9919,71.3239,86.946,89.9509,60.5349,35.232,48.504,41.4985,0,51.0043,55.8274,63.9919
91.293,98.625,66.3884,57.7656,44.1261,57.2367,50.9659,68.7996,51.0043,0,4.82309,91.293
93.1452,100.477,68.2407,59.6179,45.9783,59.089,52.8182,70.6518,55.8274,4.82309,0,93.1452
0,0,0,0,0,0,0,0,0,0,0,0
