0,8.40347,9.24588,11.483,12.5183,11.5755,11.3227,18.1356,23.7266,24.4003,24.7629,0
8.40347,0,16.9585,18.8649,16.348,11.0144,13.3991,11.9445,20.6975,26.6476,27.3998,8.40347
9.24588,16.9585,0,2.42131,9.15937,13.9258,10.9832,23.6065,25.2777,20.0182,19.8877,9.24588
11.483,18.8649,2.42131,0,8.5978,14.5102,11.1372,24.5695,25.1827,18.4737,18.2149,11.483
12.5183,16.348,9.15937,8.5978,0,7.55664,3.66971,17.8377,16.6602,11.9705,12.2556,12.5183
11.5755,11.0144,13.9258,14.5102,7.55664,0,3.89232,10.3497,12.2592,15.7429,16.5928,11.5755
11.3227,13.3991,10.9832,11.1372,3.66971,3.89232,0,14.2141,14.3107,13.5306,14.1395,11.3227
18.1356,11.9445,23.6065,24.5695,17.8377,10.3497,14.2141,0,11.0173,23.0371,24.2175,18.1356
23.7266,20.6975,25.2777,25.1827,16.6602,12.2592,14.3107,11.0173,0,15.3402,16.7004,23.7266
24.4003,26.6476,20.0182,18.4737,11.9705,15.7429,13.5306,23.0371,15.3402,0,1.36998,24.4003
24.7629,27.3998,19.8877,18.2149,12.2556,16.5928,14.1395,24.2175,16.7004,1.36998,0,24.7629
0,0,0,0,0,0,0,0,0,0,0,0
