0,7.09457,16.3829,13.9945,4.54527,5.5278,6.99089,9.2428,16.429,14.3057,13.5979,0
7.09457,0,21.9598,19.5653,11.4534,11.5124,13.5759,14.2648,18.2509,21.1154,20.5376,7.09457
16.3829,21.9598,0,2.41013,15.1437,17.6627,16.2086,20.6926,29.9917,16.6254,15.2024,16.3829
13.9945,19.5653,2.41013,0,12.9608,15.5181,14.2191,18.7117,27.9553,15.502,14.0724,13.9945
4.54527,11.4534,15.1437,12.9608,0,2.59822,2.63075,6.30469,15.1432,9.76181,9.09337,4.54527
5.5278,11.5124,17.6627,15.5181,2.59822,0,2.42517,3.92202,12.5452,9.8378,9.53299,5.5278
6.99089,13.5759,16.2086,14.2191,2.63075,2.42517,0,4.49313,13.7866,7.56302,7.15134,6.99089
9.2428,14.2648,20.6926,18.7117,6.30469,3.92202,4.49313,0,9.32822,9.19879,9.48154,9.2428
16.429,18.2509,29.9917,27.9553,15.1432,12.5452,13.7866,9.32822,0,17.0441,17.809,16.429
14.3057,21.1154,16.6254,15.502,9.76181,9.8378,7.56302,9.19879,17.0441,0,1.43051,14.3057
13.5979,20.5376,15.2024,14.0724,9.09337,9.53299,7.15134,9.48154,17.809,1.43051,0,13.5979
0,0,0,0,0,0,0,0,0,0,0,0
