0,1.92223,18.4286,18.7989,12.2021,5.47146,7.01685,10.5523,13.5163,23.0251,19.7472,0
1.92223,0,16.5755,16.9776,11.5571,5.31218,6.04979,11.4304,14.5868,22.6875,19.3452,1.92223
18.4286,16.5755,0,1.07023,14.4382,16.4389,13.6187,22.4792,25.6715,21.9898,19.2926,18.4286
18.7989,16.9776,1.07023,0,14.0598,16.5081,13.6631,22.3366,25.4755,21.1796,18.5595,18.7989
12.2021,11.5571,14.4382,14.0598,0,6.8519,5.61302,9.11718,11.822,11.3271,7.93734,12.2021
5.47146,5.31218,16.4389,16.5081,6.8519,0,2.85564,7.05138,10.4324,17.5601,14.2757,5.47146
7.01685,6.04979,13.6187,13.6631,5.61302,2.85564,0,9.2888,12.6568,16.9119,13.5297,7.01685
10.5523,11.4304,22.4792,22.3366,9.11718,7.05138,9.2888,0,3.3897,15.6191,13.0535,10.5523
13.5163,14.5868,25.6715,25.4755,11.822,10.4324,12.6568,3.3897,0,16.051,14.0496,13.5163
23.0251,22.6875,21.9898,21.1796,11.3271,17.5601,16.9119,15.6191,16.051,0,3.39112,23.0251
19.7472,19.3452,19.2926,18.5595,7.93734,14.2757,13.5297,13.0535,14.0496,3.39112,0,19.7472
0,0,0,0,0,0,0,0,0,0,0,0
