0,6.85485,23.3661,18.8056,13.3118,9.50645,11.9204,16.2941,13.6908,22.2319,20.4261,0
6.85485,0,20.928,16.7094,15.3245,11.5029,14.8333,21.4813,18.4938,23.7005,22.7272,6.85485
23.3661,20.928,0,4.5707,14.0435,15.4761,16.1363,23.6749,21.2612,12.9137,15.1247,23.3661
18.8056,16.7094,4.5707,0,10.1835,11.0604,12.1402,20.2178,17.5477,11.7645,13.1414,18.8056
13.3118,15.3245,14.0435,10.1835,0,3.95892,2.16831,10.1536,7.36854,8.92139,7.42755,13.3118
9.50645,11.5029,15.4761,11.0604,3.95892,0,3.42848,11.5402,8.39402,12.8182,11.3653,9.50645
11.9204,14.8333,16.1363,12.1402,2.16831,3.42848,0,8.61953,5.61234,10.5048,8.50584,11.9204
16.2941,21.4813,23.6749,20.2178,10.1536,11.5402,8.61953,0,3.15567,13.7343,10.6062,16.2941
13.6908,18.4938,21.2612,17.5477,7.36854,8.39402,5.61234,3.15567,0,12.6726,9.72413,13.6908
22.2319,23.7005,12.9137,11.7645,8.92139,12.8182,10.5048,13.7343,12.6726,0,3.14155,22.2319
20.4261,22.7272,15.1247,13.1414,7.42755,11.3653,8.50584,10.6062,9.72413,3.14155,0,20.4261
0,0,0,0,0,0,0,0,0,0,0,0
