0,13.0408,46.0619,45.6575,49.5279,52.5702,32.641,44.4563,46.1673,81.3767,82.3238,0
13.0408,0,43.2735,42.6885,36.4872,39.5294,19.6002,43.5486,44.336,68.336,69.283,13.0408
46.0619,43.2735,0,17.0672,35.5525,25.5225,39.7654,86.8221,87.6094,52.7865,53.7336,46.0619
45.6575,42.6885,17.0672,0,34.9676,24.9375,39.1805,86.2372,87.0245,36.9593,36.6664,45.6575
49.5279,36.4872,35.5525,34.9676,0,10.0301,16.8869,51.2695,52.0569,31.8488,32.7959,49.5279
52.5702,39.5294,25.5225,24.9375,10.0301,0,19.9292,61.2996,62.087,28.8065,29.7536,52.5702
32.641,19.6002,39.7654,39.1805,16.8869,19.9292,0,47.0567,47.844,48.7357,49.6828,32.641
44.4563,43.5486,86.8221,86.2372,51.2695,61.2996,47.0567,0,1.71091,49.2779,51.5613,44.4563
46.1673,44.336,87.6094,87.0245,52.0569,62.087,47.844,1.71091,0,50.0652,52.3486,46.1673
81.3767,68.336,52.7865,36.9593,31.8488,28.8065,48.7357,49.2779,50.0652,0,2.28336,81.3767
82.3238,69.283,53.7336,36.6664,32.7959,29.7536,49.6828,51.5613,52.3486,2.28336,0,82.3238
0,0,0,0,0,0,0,0,0,0,0,0
