0,7.16905,16.2799,12.6011,11.4241,14.6482,13.6112,20.0701,23.511,25.8752,24.5894,0
7.16905,0,17.6922,16.0197,10.2006,12.1622,10.501,13.5701,16.4923,23.9596,22.9487,7.16905
16.2799,17.6922,0,5.37665,8.10718,9.01359,10.4141,20.8132,26.0045,12.4938,10.9862,16.2799
12.6011,16.0197,5.37665,0,8.9261,11.4726,12.189,22.6891,27.6404,17.7752,16.2728,12.6011
11.4241,10.2006,8.10718,8.9261,0,3.48142,3.40035,13.7634,18.7376,14.5306,13.3167,11.4241
14.6482,12.1622,9.01359,11.4726,3.48142,0,1.83891,11.8013,16.9917,11.8181,10.7871,14.6482
13.6112,10.501,10.4141,12.189,3.40035,1.83891,0,10.5938,15.6984,13.4663,12.5041,13.6112
20.0701,13.5701,20.8132,22.6891,13.7634,11.8013,10.5938,0,5.22537,18.8959,18.7184,20.0701
23.511,16.4923,26.0045,27.6404,18.7376,16.9917,15.6984,5.22537,0,23.6044,23.5766,23.511
25.8752,23.9596,12.4938,17.7752,14.5306,11.8181,13.4663,18.8959,23.6044,0,1.50768,25.8752
24.5894,22.9487,10.9862,16.2728,13.3167,10.7871,12.5041,18.7184,23.5766,1.50768,0,24.5894
0,0,0,0,0,0,0,0,0,0,0,0
