0,4.85053,19.8117,19.9829,11.7,17.1404,15.2487,15.7818,15.4707,29.7426,30.7842,0
4.85053,0,16.8187,16.9369,6.87415,12.3371,10.4017,12.3361,13.6686,24.9166,25.9545,4.85053
19.8117,16.8187,0,0.294222,13.541,16.6387,14.8465,24.0687,28.2447,23.2821,23.9352,19.8117
19.9829,16.9369,0.294222,0,13.5449,16.5402,14.7756,24.0423,28.2637,23.052,23.6987,19.9829
11.7,6.87415,13.541,13.5449,0,6.10271,3.83503,10.6757,14.7462,18.3158,19.3308,11.7
17.1404,12.3371,16.6387,16.5402,6.10271,0,2.35361,8.99373,14.5719,12.6163,13.6651,17.1404
15.2487,10.4017,14.8465,14.7756,3.83503,2.35361,0,9.68603,14.8343,14.5506,15.5786,15.2487
15.7818,12.3361,24.0687,24.0423,10.6757,8.99373,9.68603,0,5.81557,18.5807,19.603,15.7818
15.4707,13.6686,28.2447,28.2637,14.7462,14.5719,14.8343,5.81557,0,24.2252,25.2262,15.4707
29.7426,24.9166,23.2821,23.052,18.3158,12.6163,14.5506,18.5807,24.2252,0,1.06168,29.7426
30.7842,25.9545,23.9352,23.6987,19.3308,13.6651,15.5786,19.603,25.2262,1.06168,0,30.7842
0,0,0,0,0,0,0,0,0,0,0,0
