0,6.17945,14.2481,13.2011,15.0111,12.4955,9.9728,18.0461,22.308,22.7194,27.2176,0
6.17945,0,13.8042,14.0862,9.13258,7.03578,3.95926,11.8767,16.3139,18.1044,22.1565,6.17945
14.2481,13.8042,0,3.00285,14.5166,12.029,13.5046,18.9264,25.4616,14.2385,19.2156,14.2481
13.2011,14.0862,3.00285,0,16.4887,13.7716,14.6121,20.9065,27.2807,17.2006,22.1915,13.2011
15.0111,9.13258,14.5166,16.4887,0,2.9505,5.17723,4.42341,10.9671,10.5156,13.6246,15.0111
12.4955,7.03578,12.029,13.7716,2.9505,0,3.44113,7.21773,13.5125,11.2336,15.1234,12.4955
9.9728,3.95926,13.5046,14.6121,5.17723,3.44113,0,8.18048,13.406,14.6696,18.4339,9.9728
18.0461,11.8767,18.9264,20.9065,4.42341,7.21773,8.18048,0,6.65437,12.5884,14.2366,18.0461
22.308,16.3139,25.4616,27.2807,10.9671,13.5125,13.406,6.65437,0,18.3848,18.7459,22.308
22.7194,18.1044,14.2385,17.2006,10.5156,11.2336,14.6696,12.5884,18.3848,0,5.01514,22.7194
27.2176,22.1565,19.2156,22.1915,13.6246,15.1234,18.4339,14.2366,18.7459,5.01514,0,27.2176
0,0,0,0,0,0,0,0,0,0,0,0
