0,1.50051,2.02129,1.2223,3.7181,5.89406,1.59914,1.34611,6.91685,2.58161,8.32377,0
1.50051,0,0.534551,0.893182,2.22717,5.9602,1.74507,2.62305,6.06469,2.87636,8.63225,1.50051
2.02129,0.534551,0,1.34971,1.7502,6.20451,1.96395,3.15482,5.95991,3.25668,8.92665,2.02129
1.2223,0.893182,1.34971,0,2.75128,5.16987,2.24959,1.93551,5.7359,1.99872,7.79136,1.2223
3.7181,2.22717,1.7502,2.75128,0,6.41312,3.60473,4.68647,5.03558,4.15113,9.2248,3.7181
5.89406,5.9602,6.20451,5.16987,6.41312,0,7.36166,5.11225,3.988,3.31245,2.81255,5.89406
1.59914,1.74507,1.96395,2.24959,3.60473,7.36166,0,2.88832,7.80837,4.0771,9.87884,1.59914
1.34611,2.62305,3.15482,1.93551,4.68647,5.11225,2.88832,0,6.90961,1.97841,7.29969,1.34611
6.91685,6.06469,5.95991,5.7359,5.03558,3.988,7.80837,6.90961,0,5.03012,6.18253,6.91685
2.58161,2.87636,3.25668,1.99872,4.15113,3.31245,4.0771,1.97841,5.03012,0,5.8182,2.58161
8.32377,8.63225,8.92665,7.79136,9.2248,2.81255,9.87884,7.29969,6.18253,5.8182,0,8.32377
0,0,0,0,0,0,0,0,0,0,0,0
