
20140810T123437v11,50,0,0,7.157
20140810T123440v8,67,0,0,1.193
20140810T123437v8,65,0,0,3.9
20140810T123440v4,79,0,0,3.226
20140810T123443v11,61,0,0,1.609
20140810T123437v12,61,0,0,3.437
20140810T123437v9,47,0,0,5.076
20140810T123443v10,51,0,0,2.886
20140810T123440v7,53,0,0,1.333
20140810T123440v5,48,0,0,2.376
20140810T123440v1,59,0,0,6.124
20140810T123443v2,78,0,0,0.799
20140810T123440v10,48,0,0,1.385
20140810T123437v2,58,0,0,1.183
20140810T123437v4,71,0,0,1.165
20140810T123443v9,50,0,0,4.772
20140810T123437v1,62,0,0,0.943
20140810T123440v3,64,0,0,4.656
20140810T123437v3,59,0,0,1.049
20140810T123443v12,73,0,0,0.604
20140810T123443v4,96,0,0,0.65
20140810T123440v12,66,0,0,0.633
20140810T123437v7,53,0,0,4.034
20140810T123440v11,52,0,0,0.559
20140810T123443v7,72,0,0,1.498
20140810T123440v6,49,0,0,2.033
20140810T123440v9,47,0,0,1.774
20140810T123440v2,58,0,0,3.153
20140810T123443v8,93,0,0,1.619
20140810T123437v10,45,0,0,3.806
20140810T123437v6,51,0,0,4.451
20140810T123443v3,84,0,0,0.606
20140810T123443v6,67,0,0,3.415
20140810T123443v5,67,0,0,3.099
20140810T123437v5,56,0,0,11.386
20140810T123443v1,76,0,0,0.649
,,,,
