0,11.202,5.76899,3.84457,11.237,24.2652,24.8972,22.5015,25.9793,12.3678,18.7562,0
11.202,0,10.0858,7.35746,0.0886641,13.0632,13.6952,11.2995,14.7773,15.1418,7.55414,11.202
5.76899,10.0858,0,2.74182,10.1208,23.149,23.781,21.3853,24.8631,18.1368,17.64,5.76899
3.84457,7.35746,2.74182,0,7.39246,20.4206,21.0527,18.6569,22.1348,15.395,14.9116,3.84457
11.237,0.0886641,10.1208,7.39246,0,13.0282,13.6602,11.2645,14.7423,15.2304,7.51914,11.237
24.2652,13.0632,23.149,20.4206,13.0282,0,10.3013,8.23572,1.71415,18.751,5.50903,24.2652
24.8972,13.6952,23.781,21.0527,13.6602,10.3013,0,2.39576,9.52301,12.546,14.0255,24.8972
22.5015,11.2995,21.3853,18.6569,11.2645,8.23572,2.39576,0,7.45743,10.5153,11.9599,22.5015
25.9793,14.7773,24.8631,22.1348,14.7423,1.71415,9.52301,7.45743,0,17.9727,7.22318,25.9793
12.3678,15.1418,18.1368,15.395,15.2304,18.751,12.546,10.5153,17.9727,0,22.4752,12.3678
18.7562,7.55414,17.64,14.9116,7.51914,5.50903,14.0255,11.9599,7.22318,22.4752,0,18.7562
0,0,0,0,0,0,0,0,0,0,0,0
