0,6.03937,3.09356,5.22376,8.08074,22.7652,27.0372,13.6216,7.14266,16.8611,5.81442,0
6.03937,0,5.52899,8.62547,4.67903,28.8046,33.0765,19.661,13.182,13.4593,9.21613,6.03937
3.09356,5.52899,0,8.31732,4.98718,23.2756,27.5475,14.132,7.65304,13.7675,8.90798,3.09356
5.22376,8.62547,8.31732,0,13.3045,22.1799,26.4519,13.0364,6.55742,22.0848,2.19412,5.22376
8.08074,4.67903,4.98718,13.3045,0,25.6306,29.9026,16.487,11.7912,9.51552,13.8952,8.08074
22.7652,28.8046,23.2756,22.1799,25.6306,0,4.27197,9.14357,15.6225,16.9251,19.9858,22.7652
27.0372,33.0765,27.5475,26.4519,29.9026,4.27197,0,13.4155,19.8945,20.387,24.2578,27.0372
13.6216,19.661,14.132,13.0364,16.487,9.14357,13.4155,0,6.47896,15.694,10.8423,13.6216
7.14266,13.182,7.65304,6.55742,11.7912,15.6225,19.8945,6.47896,0,20.5715,4.3633,7.14266
16.8611,13.4593,13.7675,22.0848,9.51552,16.9251,20.387,15.694,20.5715,0,22.6755,16.8611
5.81442,9.21613,8.90798,2.19412,13.8952,19.9858,24.2578,10.8423,4.3633,22.6755,0,5.81442
0,0,0,0,0,0,0,0,0,0,0,0
