0,10.747,3.55927,1.95401,7.11737,4.18006,8.48156,10.7746,6.04513,27.825,8.68792,0
10.747,0,9.9479,11.4515,17.8644,12.2928,2.26543,12.1274,12.6318,38.572,19.4349,10.747
3.55927,9.9479,0,1.60526,7.91647,7.73933,7.68246,7.2153,9.6044,28.6241,9.48702,3.55927
1.95401,11.4515,1.60526,0,6.41289,6.13407,9.18605,8.82056,7.99914,27.1205,7.98344,1.95401
7.11737,17.8644,7.91647,6.41289,0,10.9839,15.5989,5.73695,12.849,20.7076,1.57055,7.11737
4.18006,12.2928,7.73933,6.13407,10.9839,0,10.0273,14.9546,1.86507,26.2792,11.518,4.18006
8.48156,2.26543,7.68246,9.18605,15.5989,10.0273,0,9.86198,11.4682,36.3066,17.1695,8.48156
10.7746,12.1274,7.2153,8.82056,5.73695,14.9546,9.86198,0,16.8197,26.4446,7.30751,10.7746
6.04513,12.6318,9.6044,7.99914,12.849,1.86507,11.4682,16.8197,0,25.9402,13.383,6.04513
27.825,38.572,28.6241,27.1205,20.7076,26.2792,36.3066,26.4446,25.9402,0,19.1371,27.825
8.68792,19.4349,9.48702,7.98344,1.57055,11.518,17.1695,7.30751,13.383,19.1371,0,8.68792
0,0,0,0,0,0,0,0,0,0,0,0
