0,5.02063,15.3603,20.9711,16.3159,12.6061,13.378,13.7588,18.5746,26.7205,27.2759,0
5.02063,0,10.5926,16.9101,11.5893,7.58634,8.57115,11.5088,16.5899,22.1288,22.5811,5.02063
15.3603,10.5926,0,7.6597,8.65639,4.72895,7.30368,16.4664,20.6847,17.0641,16.8534,15.3603
20.9711,16.9101,7.6597,0,15.8185,12.3772,14.9208,24.1255,28.2902,22.0132,21.3771,20.9711
16.3159,11.5893,8.65639,15.8185,0,5.38734,3.04797,9.8661,12.9318,10.569,10.9932,16.3159
12.6061,7.58634,4.72895,12.3772,5.38734,0,2.93255,11.7556,16.1135,15.5861,15.7723,12.6061
13.378,8.57115,7.30368,14.9208,3.04797,2.93255,0,9.33978,13.3818,13.6167,14.0169,13.378
13.7588,11.5088,16.4664,24.1255,9.8661,11.7556,9.33978,0,5.08193,16.7226,17.7958,13.7588
18.5746,16.5899,20.6847,28.2902,12.9318,16.1135,13.3818,5.08193,0,16.5746,17.8733,18.5746
26.7205,22.1288,17.0641,22.0132,10.569,15.5861,13.6167,16.7226,16.5746,0,1.42195,26.7205
27.2759,22.5811,16.8534,21.3771,10.9932,15.7723,14.0169,17.7958,17.8733,1.42195,0,27.2759
0,0,0,0,0,0,0,0,0,0,0,0
