0,2.13203,0.959146,2.24938,3.64736,8.17519,4.94956,4.00165,7.60119,3.6371,5.93413,0
2.13203,0,3.05794,1.24,1.61457,8.76904,5.95595,1.87108,8.60768,1.58237,8.00508,2.13203
0.959146,3.05794,0,2.94946,4.60129,7.78217,4.45502,4.91559,7.03046,4.58862,4.97581,0.959146
2.24938,1.24,2.94946,0,2.56937,7.55968,4.87784,2.38524,7.48659,2.50669,7.60755,2.24938
3.64736,1.61457,4.60129,2.56937,0,10.0547,7.44445,0.929707,10.0542,0.0899942,9.57439,3.64736
8.17519,8.76904,7.78217,7.55968,10.0547,0,3.36469,9.569,1.7689,9.97946,7.80148,8.17519
4.94956,5.95595,4.45502,4.87784,7.44445,3.36469,0,7.18485,2.67877,7.3837,5.20363,4.94956
4.00165,1.87108,4.91559,2.38524,0.929707,9.569,7.18485,0,9.71804,0.847621,9.82505,4.00165
7.60119,8.60768,7.03046,7.48659,10.0542,1.7689,2.67877,9.71804,0,9.98883,6.1905,7.60119
3.6371,1.58237,4.58862,2.50669,0.0899942,9.97946,7.3837,0.847621,9.98883,0,9.55908,3.6371
5.93413,8.00508,4.97581,7.60755,9.57439,7.80148,5.20363,9.82505,6.1905,9.55908,0,5.93413
0,0,0,0,0,0,0,0,0,0,0,0
