0,5.95144,19.2892,16.2003,13.8499,14.85,15.4064,21.1389,18.9005,28.658,30.0661,0
5.95144,0,14.2947,12.4811,8.41737,9.04324,10.195,17.7468,15.4505,22.8086,24.1404,5.95144
19.2892,14.2947,0,5.49354,13.934,6.89566,15.2742,24.9565,23.1431,17.6951,17.2705,19.2892
16.2003,12.4811,5.49354,0,15.3803,8.83667,17.1127,26.8231,24.7554,22.6284,22.4921,16.2003
13.8499,8.41737,13.934,15.3803,0,7.07675,1.93781,11.4428,9.40436,15.133,16.9278,13.8499
14.85,9.04324,6.89566,8.83667,7.07675,0,8.56026,18.3322,16.4078,15.4428,16.1368,14.85
15.4064,10.195,15.2742,17.1127,1.93781,8.56026,0,9.77548,7.87122,14.1431,16.1628,15.4064
21.1389,17.7468,24.9565,26.8231,11.4428,18.3322,9.77548,0,2.29811,18.0164,20.7226,21.1389
18.9005,15.4505,23.1431,24.7554,9.40436,16.4078,7.87122,2.29811,0,17.8177,20.4271,18.9005
28.658,22.8086,17.6951,22.6284,15.133,15.4428,14.1431,18.0164,17.8177,0,2.78423,28.658
30.0661,24.1404,17.2705,22.4921,16.9278,16.1368,16.1628,20.7226,20.4271,2.78423,0,30.0661
0,0,0,0,0,0,0,0,0,0,0,0
