0,3.2871,2.5685,2.59796,3.45479,6.45402,8.48816,9.65615,4.91016,8.42767,0.938864,0
3.2871,0,1.96358,0.772666,3.18647,6.55746,9.80824,10.6752,1.99369,7.0436,3.66433,3.2871
2.5685,1.96358,0,1.32878,4.41154,7.84964,10.5966,11.632,3.95046,8.85737,2.40988,2.5685
2.59796,0.772666,1.32878,0,3.25443,6.69947,9.71511,10.6623,2.72927,7.53295,2.90487,2.59796
3.45479,3.18647,4.41154,3.25443,0,3.44883,6.66008,7.48971,3.15756,4.9761,4.36024,3.45479
6.45402,6.55746,7.84964,6.69947,3.44883,0,3.97971,4.38417,5.88225,3.50764,7.39135,6.45402
8.48816,9.80824,10.5966,9.71511,6.66008,3.97971,0,1.3972,9.60141,7.06815,9.31143,8.48816
9.65615,10.6752,11.632,10.6623,7.48971,4.38417,1.3972,0,10.2389,6.94706,10.5122,9.65615
4.91016,1.99369,3.95046,2.72927,3.15756,5.88225,9.60141,10.2389,0,5.45945,5.47778,4.91016
8.42767,7.0436,8.85737,7.53295,4.9761,3.50764,7.06815,6.94706,5.45945,0,9.31955,8.42767
0.938864,3.66433,2.40988,2.90487,4.36024,7.39135,9.31143,10.5122,5.47778,9.31955,0,0.938864
0,0,0,0,0,0,0,0,0,0,0,0
