0,2.68252,13.7959,15.1234,14.3359,13.5476,9.29533,21.1026,17.697,25.6943,22.5022,0
2.68252,0,11.2631,12.6727,11.8114,11.5636,6.78417,20.1686,16.8261,23.1972,19.9647,2.68252
13.7959,11.2631,0,1.75085,8.51381,12.7618,8.12525,23.8642,21.3106,16.9971,13.7343,13.7959
15.1234,12.6727,1.75085,0,10.0294,14.4355,9.87494,25.531,23.0218,17.6813,14.5179,15.1234
14.3359,11.8114,8.51381,10.0294,0,5.01448,5.04127,15.7616,13.639,11.3879,8.16635,14.3359
13.5476,11.5636,12.7618,14.4355,5.01448,0,5.88349,11.1028,8.69348,13.4799,10.9073,13.5476
9.29533,6.78417,8.12525,9.87494,5.04127,5.88349,0,16.5194,13.6254,16.417,13.2072,9.29533
21.1026,20.1686,23.8642,25.531,15.7616,11.1028,16.5194,0,3.41421,18.7191,17.9165,21.1026
17.697,16.8261,21.3106,23.0218,13.639,8.69348,13.6254,3.41421,0,18.665,17.2676,17.697
25.6943,23.1972,16.9971,17.6813,11.3879,13.4799,16.417,18.7191,18.665,0,3.36296,25.6943
22.5022,19.9647,13.7343,14.5179,8.16635,10.9073,13.2072,17.9165,17.2676,3.36296,0,22.5022
0,0,0,0,0,0,0,0,0,0,0,0
