0,2.1368,20.536,17.5637,12.1067,8.31536,10.7898,18.7476,17.2449,21.7069,29.2614,0
2.1368,0,19.6937,16.7988,10.9548,6.40168,9.56133,16.6486,15.109,19.9155,27.4846,2.1368
20.536,19.6937,0,3.02645,8.95548,15.2797,10.3903,23.7326,19.7961,11.8932,15.8976,20.536
17.5637,16.7988,3.02645,0,6.34239,12.7804,7.73788,22.3488,18.4998,12.2297,17.446,17.5637
12.1067,10.9548,8.95548,6.34239,0,6.44161,1.4375,17.1217,13.5605,11.3531,18.4099,12.1067
8.31536,6.40168,15.2797,12.7804,6.44161,0,5.09478,12.625,9.97487,13.54,21.1093,8.31536
10.7898,9.56133,10.3903,7.73788,1.4375,5.09478,0,16.3501,12.9478,11.9917,19.2515,10.7898
18.7476,16.6486,23.7326,22.3488,17.1217,12.625,16.3501,0,3.95932,14.6367,20.0416,18.7476
17.2449,15.109,19.7961,18.4998,13.5605,9.97487,12.9478,3.95932,0,10.9431,16.9944,17.2449
21.7069,19.9155,11.8932,12.2297,11.3531,13.54,11.9917,14.6367,10.9431,0,7.57001,21.7069
29.2614,27.4846,15.8976,17.446,18.4099,21.1093,19.2515,20.0416,16.9944,7.57001,0,29.2614
0,0,0,0,0,0,0,0,0,0,0,0
