0,7.53407,1.36618,5.63358,8.36206,26.0441,24.7956,20.7017,19.174,22.1265,3.14343,0
7.53407,0,7.19849,9.14965,2.44242,18.51,17.2615,13.1676,11.6399,14.5924,10.6775,7.53407
1.36618,7.19849,0,6.99976,8.02648,25.7085,24.46,20.3661,18.8384,21.7909,3.47901,1.36618
5.63358,9.14965,6.99976,0,6.70722,22.9244,21.6759,17.582,17.0669,19.0068,6.28195,5.63358
8.36206,2.44242,8.02648,6.70722,0,17.682,16.4335,12.3396,10.8119,13.7644,11.5055,8.36206
26.0441,18.51,25.7085,22.9244,17.682,0,3.4383,6.1573,7.11494,9.4901,29.1875,26.0441
24.7956,17.2615,24.46,21.6759,16.4335,3.4383,0,4.09392,10.5532,6.0518,27.939,24.7956
20.7017,13.1676,20.3661,17.582,12.3396,6.1573,4.09392,0,13.2722,3.3328,23.8451,20.7017
19.174,11.6399,18.8384,17.0669,10.8119,7.11494,10.5532,13.2722,0,16.605,22.3174,19.174
22.1265,14.5924,21.7909,19.0068,13.7644,9.4901,6.0518,3.3328,16.605,0,25.2699,22.1265
3.14343,10.6775,3.47901,6.28195,11.5055,29.1875,27.939,23.8451,22.3174,25.2699,0,3.14343
0,0,0,0,0,0,0,0,0,0,0,0
