0,1.38963,18.8628,20.7538,12.9679,12.7376,12.2734,18.5478,16.4775,22.4324,22.9485,0
1.38963,0,17.5471,19.4798,11.5804,11.3695,11.1331,18.3455,16.0281,21.2793,21.5965,1.38963
18.8628,17.5471,0,2.4888,8.20541,9.60536,14.6724,28.1438,24.3672,18.0667,11.8559,18.8628
20.7538,19.4798,2.4888,0,10.6737,12.0866,17.1594,30.631,26.8559,20.2241,13.5629,20.7538
12.9679,11.5804,8.20541,10.6737,0,1.49484,6.56903,20.007,16.2795,12.937,10.4237,12.9679
12.7376,11.3695,9.60536,12.0866,1.49484,0,5.09652,18.5566,14.8115,11.8707,10.2615,12.7376
12.2734,11.1331,14.6724,17.1594,6.56903,5.09652,0,13.4717,9.715,10.159,12.1639,12.2734
18.5478,18.3455,28.1438,30.631,20.007,18.5566,13.4717,0,3.85419,16.5907,23.0623,18.5478
16.4775,16.0281,24.3672,26.8559,16.2795,14.8115,9.715,3.85419,0,13.2648,19.3369,16.4775
22.4324,21.2793,18.0667,20.2241,12.937,11.8707,10.159,16.5907,13.2648,0,7.88499,22.4324
22.9485,21.5965,11.8559,13.5629,10.4237,10.2615,12.1639,23.0623,19.3369,7.88499,0,22.9485
0,0,0,0,0,0,0,0,0,0,0,0
