0,4.58318,17.2213,18.6598,10.2217,13.0162,14.9897,15.5388,15.7103,22.0122,22.502,0
4.58318,0,15.4352,16.6148,12.7039,15.9658,17.5042,19.764,19.759,23.8672,24.091,4.58318
17.2213,15.4352,0,1.68817,13.7008,16.1756,15.3448,24.0444,23.0107,16.7529,15.9857,17.2213
18.6598,16.6148,1.68817,0,15.3864,17.826,16.9273,25.7204,24.6748,17.9314,17.0719,18.6598
10.2217,12.7039,13.7008,15.3864,0,3.46419,4.83409,10.4105,9.53406,11.8371,12.4451,10.2217
13.0162,15.9658,16.1756,17.826,3.46419,0,2.52974,8.10301,6.89548,9.92022,10.8658,13.0162
14.9897,17.5042,15.3448,16.9273,4.83409,2.52974,0,9.93016,8.52664,7.43347,8.33993,14.9897
15.5388,19.764,24.0444,25.7204,10.4105,8.10301,9.93016,0,1.58188,15.729,17.0623,15.5388
15.7103,19.759,23.0107,24.6748,9.53406,6.89548,8.52664,1.58188,0,14.151,15.4905,15.7103
22.0122,23.8672,16.7529,17.9314,11.8371,9.92022,7.43347,15.729,14.151,0,1.4905,22.0122
22.502,24.091,15.9857,17.0719,12.4451,10.8658,8.33993,17.0623,15.4905,1.4905,0,22.502
0,0,0,0,0,0,0,0,0,0,0,0
